Epsilon: 0.5 min_samples: 100
Total Amount of Subjects: 12854
True Positives: 0  False Positives: 4550  Positives Total: 4550
True Negatives: 8176  False Negatives: 128  Total Negatives: 8304
Precision: 0.00% Recall: 0.00% F1-Score: 0.00

[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent333'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/Course9'), 1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor6/Publication13'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor2/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent295'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor4/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent215'), 0]
[rdflib.term.URIRef('http://www.University790.edu'), 2]
[rdflib.term.URIRef('http://www.Department9.University0.edu/GraduateCourse23'), 3]
[rdflib.term.URIRef('http://www.University330.edu'), 2]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent109'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor7/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/GraduateStudent53'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent235'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateCourse24'), 3]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent308'), 0]
[rdflib.term.URIRef('http://www.University463.edu'), 2]
[rdflib.term.URIRef('http://www.Department11.University0.edu/ResearchGroup6'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent433'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent110'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/FullProfessor6/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/GraduateStudent24'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent112'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor2/Publication10'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor2/Publication14'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/ResearchGroup5'), -1]
[rdflib.term.URIRef('http://www.University43.edu'), 2]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent92'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent23'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateStudent113'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor7/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent48'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent158'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor6/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor4/Publication0'), -1]
[rdflib.term.URIRef('http://www.University106.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent171'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent102'), 0]
[rdflib.term.URIRef('http://www.University975.edu'), 2]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor5/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor9/Publication12'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent412'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateStudent40'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent269'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor12/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent157'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent382'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent142'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent245'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/FullProfessor8/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor1/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/Course45'), 1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateCourse13'), 3]
[rdflib.term.URIRef('http://www.University651.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent358'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent46'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent33'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent8'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/Course2'), 1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssociateProfessor0/Publication12'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateStudent74'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssistantProfessor2/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor9/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssistantProfessor0/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/FullProfessor0/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent129'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent185'), 0]
[rdflib.term.URIRef('http://www.University904.edu'), 2]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor3/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor1/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor0/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor12/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent97'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor8/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent105'), 0]
[rdflib.term.URIRef('http://www.University825.edu'), 2]
[rdflib.term.URIRef('http://www.Department9.University0.edu/GraduateStudent20'), 0]
[rdflib.term.URIRef('http://www.University164.edu'), 2]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor6/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssistantProfessor5/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor3/Publication14'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/Course6'), 1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/FullProfessor2/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor10/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/ResearchGroup13'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor2/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssistantProfessor4'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent95'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssociateProfessor9/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateStudent93'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor5'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor3/Publication15'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent272'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor3/Publication14'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor10/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent193'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/GraduateStudent88'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor0/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateCourse22'), 3]
[rdflib.term.URIRef('http://www.University332.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent2'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/Course8'), 1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateStudent48'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent322'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent33'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor2/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent231'), 0]
[rdflib.term.URIRef('http://www.University31.edu'), 2]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent298'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/Course29'), 1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent454'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateStudent31'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssociateProfessor1/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent272'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor6/Publication10'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor7/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent22'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent24'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/Course31'), 1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/ResearchGroup15'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent292'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent449'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateCourse49'), 3]
[rdflib.term.URIRef('http://www.Department3.University0.edu/Course0'), 1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateCourse41'), 3]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent291'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/FullProfessor2/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent218'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor7'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor5/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent6'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor0/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor6/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateCourse31'), 3]
[rdflib.term.URIRef('http://www.University236.edu'), 2]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent364'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor8/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent55'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/FullProfessor1/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/FullProfessor0/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateCourse0'), 3]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor4'), 0]
[rdflib.term.URIRef('http://www.University60.edu'), 2]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor8/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor11/Publication10'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent137'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/Lecturer1'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/Course23'), 1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent240'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent80'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/Course21'), 1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent273'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor9'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/Course0'), 1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor4/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent71'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor6/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/FullProfessor3/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/GraduateStudent49'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent181'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor6/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/FullProfessor6/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent46'), 0]
[rdflib.term.URIRef('http://www.University372.edu'), 2]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent97'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent86'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor10/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent111'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor3/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor11/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor0/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent166'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/Course41'), 1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateStudent69'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/FullProfessor6/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor3/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent126'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent318'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent259'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/FullProfessor2/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor8/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent120'), 0]
[rdflib.term.URIRef('http://www.University523.edu'), 2]
[rdflib.term.URIRef('http://www.University110.edu'), 2]
